OPERATOR_HASH,OPERATOR_TYPE,QUERY_HASH,LEFT_INPUT_OPERATOR_HASH,RIGHT_INPUT_OPERATOR_HASH,JOIN_MODE,LEFT_TABLE_NAME,LEFT_COLUMN_NAME,LEFT_TABLE_CHUNK_COUNT,LEFT_TABLE_ROW_COUNT,LEFT_COLUMN_TYPE,RIGHT_TABLE_NAME,RIGHT_COLUMN_NAME,RIGHT_TABLE_CHUNK_COUNT,RIGHT_TABLE_ROW_COUNT,RIGHT_COLUMN_TYPE,OUTPUT_CHUNK_COUNT,OUTPUT_ROW_COUNT,PREDICATE_COUNT,PRIMARY_PREDICATE,IS_FLIPPED,RADIX_BITS,BUILD_SIDE_MATERIALIZING_NS,PROBE_SIDE_MATERIALIZING_NS,CLUSTERING_NS,BUILDING_NS,PROBING_NS,OUTPUT_WRITING_NS,RUNTIME_NS,DESCRIPTION,INPUT_SEQUENTIAL_FACTOR,TABLE_NAME_RIGHT,COLUMN_COUNT_RIGHT,ROW_COUNT_RIGHT,CHUNK_COUNT_RIGHT,TARGET_CHUNK_SIZE_RIGHT,COLUMN_NAME_RIGHT,DATA_TYPE_RIGHT,NULLABLE_RIGHT,COLUMN_ID_RIGHT,COLUMN_DATA_TYPE_RIGHT,DISTINCT_VALUE_COUNT_RIGHT,ENCODING_TYPE_RIGHT,VECTOR_COMPRESSION_TYPE_RIGHT,SIZE_IN_BYTES_RIGHT,POINT_ACCESSES_RIGHT,SEQUENTIAL_ACCESSES_RIGHT,MONOTONIC_ACCESSES_RIGHT,RANDOM_ACCESSES_RIGHT,TABLE_NAME,COLUMN_COUNT,ROW_COUNT,CHUNK_COUNT,TARGET_CHUNK_SIZE,COLUMN_NAME,DATA_TYPE,NULLABLE,COLUMN_ID,COLUMN_DATA_TYPE,DISTINCT_VALUE_COUNT,ENCODING_TYPE,VECTOR_COMPRESSION_TYPE,SIZE_IN_BYTES,POINT_ACCESSES,SEQUENTIAL_ACCESSES,MONOTONIC_ACCESSES,RANDOM_ACCESSES,COLUMN_TYPE,GROUP_BY_COLUMN_COUNT,AGGREGATE_COLUMN_COUNT,INPUT_CHUNK_COUNT,INPUT_ROW_COUNT,GROUP_BY_KEY_PARTITIONING_NS,AGGREGATING_NS,GROUP_BY_COLUMNS_WRITING_NS,AGGREGATE_COLUMNS_WRITING_NS,PREDICATE_CONDITION,SCANS_SKIPPED,SCANS_SORTED,PRUNED_CHUNK_COUNT,PRUNED_COLUMN_COUNT
0x7f2870c00f1055ef555255e7e119,TABLE_SCAN,b4875e4aa6adf951,0x7f2870c00e30af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,355941,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_sales,34,719384,11,65535,ws_item_sk,int,0,3,int,16716,,,480184,300,196605,77880,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d207d055ef555255e7e119,TABLE_SCAN,5bb191286c519b89,0x7f2870d206f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,349018,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_sales,34,719384,11,65535,ws_item_sk,int,0,3,int,16716,,,480184,300,196605,77880,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287150795055ef555255e7e119,TABLE_SCAN,f0fc213d890b73a7,0x7f2871507870af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,365208,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_sales,34,719384,11,65535,ws_item_sk,int,0,3,int,16716,,,480184,300,196605,77880,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870f2f9d055ef555255e7e119,TABLE_SCAN,e761b6695a315fc6,0x7f2870f2f8f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,366989,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_sales,34,719384,11,65535,ws_item_sk,int,0,3,int,16716,,,480184,300,196605,77880,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f28718c2ff055ef555255e7e119,TABLE_SCAN,473c5c9f00a19972,0x7f28718c2f10af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,355287,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2871503cf055ef555255e7e119,TABLE_SCAN,22574dd86bf1c781,0x7f2871503c10af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,359329,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870edd43055ef555255e7e119,TABLE_SCAN,c84fda82c4c3898e,0x7f2870edd350af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,352955,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287186e5b055ef555255e7e119,TABLE_SCAN,191c99fc7387902d,0x7f287186e4d0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,351253,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870bb549055ef555255e7e119,TABLE_SCAN,9e660aa38c580bdb,0x7f2870bb53b0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,359171,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287187ead055ef555255e7e119,TABLE_SCAN,6fd1d8ac7a59cf04,0x7f287187e9f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,359565,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870ee109055ef555255e7e119,TABLE_SCAN,ef88b46f896f7ab0,0x7f2870ee0fb0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,359314,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287187ae7055ef555255e7e119,TABLE_SCAN,37e2dd240de93abe,0x7f287187ad90af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,357397,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f28718bf39055ef555255e7e119,TABLE_SCAN,288c413c59fa3e00,0x7f28718bf2b0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,356651,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d1cb7055ef555255e7e119,TABLE_SCAN,74e97b465942df2b,0x7f2870d1ca90af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,359050,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287187221055ef555255e7e119,TABLE_SCAN,e9a9aa0ec245238,0x7f2871872130af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,369618,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d504d055ef555255e7e119,TABLE_SCAN,adbb15c77472f8bb,0x7f2870d503f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,363576,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f28710c065055ef555255e7e119,TABLE_SCAN,8c98d01b6ce89f5b,0x7f28710c0570af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,368162,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d5413055ef555255e7e119,TABLE_SCAN,7a25f79878ef4a8,0x7f2870d54050af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,367074,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d544b055ef555255e7e119,TABLE_SCAN,784e9c2cc20bd9bf,0x7f2870d543d0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,356231,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870bfd2b055ef555255e7e119,TABLE_SCAN,1222bc4c70df29d0,0x7f2870bfd1d0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,356675,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870c00f1055ef555255e7e119,TABLE_SCAN,b4875e4aa6adf951,0x7f2870c00e30af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,355941,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870d207d055ef555255e7e119,TABLE_SCAN,5bb191286c519b89,0x7f2870d206f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,349018,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287150795055ef555255e7e119,TABLE_SCAN,f0fc213d890b73a7,0x7f2871507870af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,365208,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f2870f2f9d055ef555255e7e119,TABLE_SCAN,e761b6695a315fc6,0x7f2870f2f8f0af1d50aa2429d1a9,,,,,,,,,,,,,1,7,,,,,,,,,,,366989,"TableScan Impl: ExpressionEvaluator ((cd_marital_status = 'S' AND (cd_education_status = 'College' AND ws_sales_price BETWEEN INCLUSIVE 50 AND 100)) OR ((cd_marital_status = 'W' AND (cd_education_status = '2 yr Degree' AND ws_sales_price BETWEEN INCLUSIVE 150 AND 200)) OR (ws_sales_price BETWEEN INCLUSIVE 100 AND 150 AND (cd_marital_status = 'M' AND cd_education_status = 'Advanced Degree')))) AND ws_item_sk = wr_item_sk",0,,,,,,,,,,,,,,,,,,,web_returns,24,71763,2,65535,wr_item_sk,int,0,2,int,16811,,,262328,2660,196605,12860,0,REFERENCE,,,1,142,,,,,Unknown,0,0,,
0x7f287c0e4eb06d241baeb93f7076,TABLE_SCAN,29ea0e91a2a7e2ea,0x7f287c0e5850cde6582a8e7367ea,,,,,,,,,,,,,1,1800,,,,,,,,,,,57591,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f27ae6e31f07c64759308dc3bd1,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e3110229cb50935e0ea31,,,,,,,,,,,,,1,1800,,,,,,,,,,,29582,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f27ae6e44506905879bcabe2543,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e4370db5be16d4a106278,,,,,,,,,,,,,1,1800,,,,,,,,,,,27498,TableScan Impl: ColumnVsValue t_minute < 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,LessThan,0,0,,
0x7f27ae6e4a705802905578f3482e,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e3110229cb50935e0ea31,,,,,,,,,,,,,1,1800,,,,,,,,,,,32195,TableScan Impl: ColumnVsValue t_minute < 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,LessThan,0,0,,
0x7f27ae6e51706cc9f78712addf61,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e50902edf0c91f897a382,,,,,,,,,,,,,1,1800,,,,,,,,,,,26820,TableScan Impl: ColumnVsValue t_minute < 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,LessThan,0,0,,
0x7f27ae6e58702f7eaf936e8e78ee,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e579086a745e27f52a117,,,,,,,,,,,,,1,1800,,,,,,,,,,,29619,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f27ae6e5f7064f2bc805f401dd0,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e5e905ca43dacfc19f3b8,,,,,,,,,,,,,1,1800,,,,,,,,,,,27695,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f27ae6e66708dba517672739e80,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e5e905ca43dacfc19f3b8,,,,,,,,,,,,,1,1800,,,,,,,,,,,31893,TableScan Impl: ColumnVsValue t_minute < 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,LessThan,0,0,,
0x7f27ae6e6c90860356eef305ed76,TABLE_SCAN,a3975da331a061cd,0x7f27ae6e50902edf0c91f897a382,,,,,,,,,,,,,1,1800,,,,,,,,,,,35347,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f2879c7f0506d241baeb93f7076,TABLE_SCAN,169defc6a4479746,0x7f2879c7edb0cde6582a8e7367ea,,,,,,,,,,,,,1,1800,,,,,,,,,,,28295,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f27ae870c706d241baeb93f7076,TABLE_SCAN,a0ac0360f814c99c,0x7f27ae870f10cde6582a8e7367ea,,,,,,,,,,,,,1,1800,,,,,,,,,,,28311,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
0x7f287e1d1d506d241baeb93f7076,TABLE_SCAN,5411104505685f26,0x7f287e1d2290cde6582a8e7367ea,,,,,,,,,,,,,1,1800,,,,,,,,,,,29115,TableScan Impl: ColumnVsValue t_minute >= 30,1,,,,,,,,,,,,,,,,,,,time_dim,10,86400,2,65535,t_minute,int,1,4,int,60,,,270516,0,772605,0,0,REFERENCE,,,1,3600,,,,,GreaterThanEquals,0,0,,
